POA_CODE_2016,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
POA6111,145,9,0,9,153,28,0,178,0,0,0,0,0,0,0,0,0,0,0,0,425,53,12,11,505,19,3,20,529,39,0,573,65,12,3,0,80,0,3,4,82,0,0,86,93,18,0,0,104,11,0,11,116,4,0,115,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,5,3,0,0,0,3,0,0,3,155,27,5,3,192,8,3,13,208,4,0,210,9,0,0,0,9,0,0,0,5,0,0,7,3,3,3,0,7,0,0,0,7,0,0,12,8,3,3,0,19,0,0,0,16,3,0,22,169,30,10,3,209,13,3,13,226,5,0,231,68,3,0,3,79,4,0,4,81,22,0,101,0,0,0,0,0,0,0,0,0,0,3,0,240,37,10,5,287,15,3,18,302,26,3,335,118,17,6,0,138,0,0,0,139,4,0,145,136,29,0,0,164,4,0,4,169,7,0,179
POA6112,376,19,3,25,402,65,0,469,0,0,0,3,3,0,0,0,3,0,10,15,1087,150,28,16,1280,62,12,79,1358,109,13,1475,165,23,3,0,194,9,4,10,206,9,0,214,216,38,3,6,256,11,3,17,276,20,0,288,6,0,0,0,6,0,0,0,9,0,0,9,0,0,0,5,3,0,0,0,3,0,0,3,392,60,6,7,462,20,3,24,487,26,0,518,20,0,0,0,16,5,0,5,24,0,0,28,19,0,0,0,22,0,0,0,27,3,0,30,40,0,0,0,41,8,0,9,49,3,0,51,432,57,6,9,501,31,4,33,538,31,0,572,157,25,7,3,186,11,0,11,197,30,0,233,0,0,0,0,0,0,0,0,0,0,0,0,591,84,9,15,690,41,6,43,734,62,0,803,257,28,7,0,292,15,3,16,304,19,0,325,282,35,9,6,328,10,4,13,340,18,0,361
POA6121,21,0,0,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,95,11,3,0,108,8,0,8,112,3,0,115,31,0,0,0,32,0,0,0,36,0,0,36,21,0,0,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,3,0,60,0,0,0,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,3,0,60,0,0,0,64,0,0,64,11,3,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,65,5,3,0,70,0,0,0,73,0,0,73,27,3,0,0,28,0,0,0,28,0,0,28,44,0,0,0,45,0,0,0,45,0,0,46
POA6122,124,7,0,7,135,12,0,145,0,0,0,0,0,0,0,0,0,0,0,4,395,53,8,6,469,23,0,30,494,23,0,518,68,7,0,0,76,0,0,0,81,5,0,86,92,17,5,3,108,8,0,8,116,0,0,119,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,159,24,3,3,187,8,0,8,196,7,0,210,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,4,0,0,0,4,0,0,4,167,22,4,3,195,8,0,8,206,7,0,216,75,9,0,0,78,10,0,10,91,12,0,99,3,0,0,0,3,0,0,0,3,0,0,3,241,29,4,3,277,19,0,19,296,18,0,315,91,7,0,0,96,4,0,4,106,6,0,112,115,16,3,3,134,7,0,7,137,3,0,137
POA6123,12,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,0,41,0,0,0,42,0,0,43,6,0,0,0,6,0,0,0,6,0,0,6,5,3,0,0,8,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,18,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,20,0,0,0,20,0,0,20,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,27,0,0,0,25,0,0,25,15,3,3,0,19,0,0,0,19,0,0,19,9,0,0,0,9,0,0,0,12,0,0,18
POA6124,4,3,0,3,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,20,0,0,0,27,0,0,27,5,0,0,0,5,0,0,0,5,0,0,5,3,3,0,0,7,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,11,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,11,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,11,0,0,0,13,0,0,13,3,0,0,0,7,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
POA6125,25,0,0,0,25,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,82,3,11,0,95,5,0,5,96,4,0,106,18,0,0,0,18,0,0,0,17,0,0,17,19,8,3,0,22,0,0,0,22,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,3,0,43,0,0,0,46,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,3,0,46,0,0,0,48,0,0,46,10,0,0,0,10,0,0,4,16,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,41,12,3,0,61,3,0,3,64,3,0,67,20,0,0,0,17,0,0,0,20,0,0,20,37,4,0,0,47,0,0,0,45,0,0,45
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6147,112,8,3,7,124,21,0,142,0,0,0,0,0,0,0,0,0,0,0,0,221,55,3,3,283,15,7,23,305,36,0,341,39,7,0,0,44,0,0,4,51,3,0,48,43,11,0,0,58,0,0,0,58,3,0,65,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,86,19,0,0,110,3,0,7,110,5,0,115,0,0,0,0,0,0,0,0,3,0,0,3,5,3,0,0,9,0,0,0,12,0,0,12,9,3,0,0,11,0,0,0,11,0,0,11,92,20,0,0,119,3,0,4,125,5,0,127,42,8,0,0,51,6,0,6,56,13,0,70,0,0,0,0,3,0,0,0,3,0,0,0,136,29,0,3,168,6,0,8,179,23,0,199,66,13,0,0,76,3,0,3,76,7,0,82,79,12,0,0,91,11,0,7,101,3,0,108
POA6148,127,7,3,9,134,17,0,157,0,0,0,0,3,0,0,0,3,0,0,3,420,71,15,6,516,24,3,31,547,47,0,590,64,12,0,0,78,6,0,10,85,5,0,93,124,25,0,3,145,0,0,3,151,5,0,150,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,193,31,3,3,229,11,0,12,243,6,0,249,7,3,0,0,8,3,0,3,12,0,0,14,15,6,0,3,23,3,0,3,21,0,0,21,18,7,0,3,30,3,0,3,34,0,0,34,211,43,3,7,263,12,0,14,275,6,0,284,60,9,3,0,78,0,0,0,79,7,0,88,0,0,0,0,0,0,0,0,0,0,0,0,268,49,10,5,339,12,0,14,354,22,0,370,109,29,0,0,140,12,3,16,154,6,0,162,178,19,0,3,197,10,0,10,205,5,0,212
POA6149,84,3,0,3,86,6,0,92,0,0,0,0,0,0,0,0,0,0,0,0,408,45,9,11,476,18,3,16,490,18,0,512,100,6,0,0,105,3,0,5,116,3,0,118,144,13,4,3,161,7,0,7,167,3,0,168,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,248,15,0,3,273,8,0,7,282,7,0,286,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,5,0,0,0,7,0,0,7,9,0,0,0,10,3,0,3,13,0,0,13,258,21,0,3,284,7,0,12,296,7,0,302,39,8,0,0,49,3,0,3,47,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,296,25,5,4,326,15,0,13,343,9,0,355,159,20,0,0,178,3,3,4,182,3,0,189,181,24,0,0,206,15,0,15,218,14,0,230
POA6150,59,3,0,3,60,6,0,68,0,0,0,0,0,0,0,0,0,0,0,0,260,31,7,3,305,11,0,6,311,14,0,325,54,6,0,0,59,3,0,3,66,0,0,68,118,6,3,0,133,0,0,0,128,4,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,20,3,0,190,6,0,6,196,3,0,201,3,0,0,0,4,0,0,0,4,0,0,4,9,0,0,0,12,0,0,0,12,0,0,12,9,3,0,0,12,0,0,0,12,0,0,12,184,18,3,0,209,6,0,6,214,3,0,214,30,4,0,0,35,3,0,3,36,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,214,20,3,0,238,8,0,8,249,5,0,259,101,8,6,0,115,0,3,4,114,3,0,116,139,14,4,0,162,4,3,5,169,3,0,170
POA6151,88,0,0,7,91,9,0,96,0,0,0,0,0,0,0,0,0,0,0,0,314,32,0,3,346,16,3,14,361,17,3,379,76,4,0,0,76,4,0,5,83,0,0,81,95,7,0,0,101,0,0,0,103,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,11,0,0,182,4,0,8,187,7,0,192,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,4,0,0,0,5,0,0,5,175,10,0,0,181,5,0,6,191,7,0,200,36,5,0,0,43,0,0,0,39,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,207,10,0,0,224,5,0,9,237,7,0,245,79,9,0,0,87,0,0,0,90,8,0,92,95,17,0,0,112,3,0,3,117,0,0,120
POA6152,83,9,0,7,91,13,3,104,0,0,0,0,0,0,0,0,0,0,3,3,339,52,7,13,405,20,4,28,430,29,5,466,57,4,0,0,63,4,0,4,69,4,0,72,100,13,0,0,115,3,0,3,116,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,14,3,4,182,7,0,7,190,3,0,196,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,3,10,0,0,10,166,16,3,4,187,7,0,8,196,3,0,205,39,8,0,0,53,4,0,4,53,9,0,65,0,0,0,0,0,0,0,0,0,0,0,0,206,23,3,5,243,7,0,10,253,15,0,265,106,9,0,0,120,8,0,10,133,15,0,139,138,17,3,0,157,3,0,7,166,8,0,167
POA6153,118,7,0,7,121,7,0,126,0,0,0,0,0,0,0,0,0,0,0,0,447,46,0,7,495,11,0,12,509,19,0,529,72,12,0,0,79,3,0,3,86,7,0,91,106,17,0,0,121,0,0,0,121,4,0,128,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,182,29,0,0,208,4,0,5,214,10,0,223,3,0,0,0,3,0,0,0,5,0,0,8,0,0,0,0,0,3,0,3,5,0,0,5,5,0,0,0,6,6,0,6,6,0,0,9,186,27,0,0,216,11,0,12,228,10,0,235,61,5,0,0,67,3,0,3,66,10,0,74,0,0,0,0,0,0,0,0,0,0,0,0,241,30,3,0,281,13,0,16,288,16,0,307,112,4,0,0,115,4,0,6,124,6,0,131,184,21,0,0,205,6,0,8,214,3,0,221
POA6154,48,5,0,5,52,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,250,28,8,3,282,11,0,16,300,13,0,307,39,3,0,0,40,4,0,4,44,0,0,49,75,13,0,0,81,3,0,3,91,3,0,89,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,109,15,0,0,128,6,0,10,139,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,6,0,0,0,6,0,0,6,110,16,0,0,136,6,0,10,140,0,0,145,31,3,0,0,37,0,0,0,33,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,142,23,0,0,166,6,0,9,176,8,0,186,63,8,0,0,75,0,0,0,71,3,0,74,120,18,3,0,141,3,0,3,143,0,0,146
POA6155,373,20,3,24,399,42,0,442,0,0,0,0,0,0,0,0,0,0,3,9,1470,162,22,16,1673,81,13,90,1765,94,6,1860,316,40,3,3,367,29,0,27,392,14,0,407,374,37,3,0,409,15,0,14,425,15,0,435,8,3,0,0,11,4,0,4,12,0,0,14,6,3,0,7,20,0,0,0,20,4,3,25,702,81,11,13,805,45,3,46,848,26,3,877,9,3,0,0,19,9,0,9,22,0,0,21,28,5,0,0,43,5,0,6,47,0,0,47,41,8,0,0,54,13,0,13,69,0,0,71,741,90,11,15,862,55,3,56,915,33,3,948,168,21,0,6,192,16,0,16,211,20,0,231,3,0,0,0,3,0,0,0,3,0,0,6,917,111,13,17,1060,69,3,72,1127,50,0,1183,491,56,8,9,569,35,11,40,609,14,0,629,496,71,10,6,586,19,3,20,609,19,0,629
POA6156,102,3,0,3,110,5,0,117,0,0,0,0,3,0,0,0,3,0,0,5,439,44,16,3,500,11,3,17,515,21,0,540,81,8,0,0,90,3,0,3,98,5,0,101,119,11,0,0,128,4,0,4,134,3,0,137,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,5,0,0,5,206,18,0,5,229,10,0,10,239,6,0,240,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,3,0,0,0,8,0,0,0,8,0,0,7,212,17,0,5,232,10,0,10,239,7,0,252,46,5,4,0,53,3,0,3,60,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0,260,22,3,3,292,10,0,10,302,10,0,316,114,10,0,0,136,3,0,3,136,6,0,143,176,16,0,0,196,0,0,0,196,3,0,194
POA6157,49,3,3,7,56,4,0,55,0,0,0,0,0,0,0,0,0,0,0,0,254,33,7,0,292,7,3,11,306,13,0,317,43,6,3,0,52,0,0,0,53,3,0,59,84,6,0,3,92,3,0,3,97,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,4,135,14,4,3,151,6,0,6,158,4,0,159,4,0,0,0,4,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,12,0,0,12,9,0,0,0,9,4,0,4,11,0,0,11,141,14,4,3,164,3,0,3,170,4,0,174,19,0,0,0,19,0,0,0,24,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,168,14,4,3,185,6,0,10,193,6,0,201,59,3,4,0,66,4,0,4,71,3,0,73,107,15,0,0,120,0,0,4,122,3,0,128
POA6158,42,0,0,0,47,5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,193,25,5,0,230,3,0,3,232,15,0,251,29,3,0,0,28,3,0,3,31,5,0,41,61,7,0,0,63,0,0,0,66,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,15,0,0,96,5,0,5,103,9,0,110,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,6,0,0,6,86,15,0,0,104,4,0,4,110,9,0,116,18,5,0,0,23,0,0,0,22,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,110,16,0,0,120,8,0,8,127,10,0,136,44,0,0,0,50,0,0,0,52,4,0,51,75,5,0,0,80,0,0,0,81,6,0,89
POA6159,7,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,3,44,0,0,3,47,3,0,49,9,0,0,0,10,5,0,5,16,0,0,16,12,3,0,0,11,0,0,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,27,5,0,5,29,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,27,5,0,5,29,0,0,30,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,0,30,5,0,5,28,5,0,34,16,0,0,3,22,0,0,0,23,3,0,23,9,3,0,0,16,3,0,3,18,0,0,18
POA6160,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,81,7,3,0,86,3,0,3,93,0,0,92,23,3,0,0,22,0,0,0,29,0,0,25,27,5,0,0,32,4,0,4,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,0,57,3,0,3,62,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,0,57,3,0,3,62,0,0,62,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,53,10,0,0,59,3,0,3,68,0,0,63,30,6,0,0,36,0,0,0,36,0,0,43,30,5,0,0,38,6,0,6,47,0,0,47
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,43,0,0,0,39,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,190,41,0,0,235,6,3,7,240,5,0,246,45,10,0,0,54,0,0,0,54,0,0,56,44,14,0,0,60,0,0,0,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,25,3,0,119,0,0,0,120,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,3,0,3,7,0,0,7,93,25,3,0,120,3,0,9,124,0,0,129,10,3,0,0,11,0,0,0,11,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,104,24,3,0,134,3,0,9,137,3,0,145,69,0,0,0,70,0,0,0,70,12,0,80,42,6,7,0,55,0,0,3,59,3,0,66
POA6163,170,8,0,8,180,23,0,205,0,0,0,0,0,0,0,0,0,0,0,0,763,72,13,10,861,37,6,44,905,54,0,963,153,22,6,0,183,0,3,5,185,9,0,194,225,31,5,8,268,10,0,8,276,7,0,280,4,3,0,0,11,0,0,0,11,0,0,11,0,0,0,3,4,0,0,0,4,0,0,4,391,54,9,6,462,7,3,14,472,12,0,493,5,0,0,0,8,0,0,0,10,0,0,9,15,0,0,0,18,4,0,4,15,0,0,15,22,0,0,0,25,4,0,4,28,0,0,25,411,55,9,11,485,16,3,17,502,14,0,518,84,0,0,0,91,9,0,9,101,13,0,115,0,0,0,0,0,0,0,0,0,0,0,3,498,57,15,14,580,20,3,25,600,32,0,636,242,18,0,5,266,6,0,7,279,19,0,301,312,51,4,4,375,9,3,11,383,8,0,393
