POA_CODE_2016,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
POA6111,0,3,0,0,0,0,0,0,0,3,3,24,0,0,3,0,0,0,0,37,21,47,6,9,14,4,8,3,0,117,0,4,0,0,3,0,0,0,0,9,10,30,3,0,3,0,0,0,0,50,5,8,0,0,0,0,0,0,0,13,115,274,43,41,42,22,21,25,4,597,0,0,0,0,0,0,0,0,0,0,38,61,31,24,20,6,18,10,11,218,49,53,81,14,24,14,24,20,6,283,171,71,946,80,73,58,234,175,32,1847,5,3,12,12,3,7,15,16,0,68,15,9,15,17,10,3,17,24,0,110,0,6,8,3,3,3,4,6,0,35,16,5,25,5,5,10,18,12,12,108,444,583,1190,210,204,136,367,295,60,3485,0,5,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,24,23,69,4,10,14,3,0,5,3,124,0,5,0,0,0,0,0,0,0,10
POA6112,0,9,0,0,0,0,0,0,0,11,12,55,3,4,0,0,0,0,3,69,88,233,47,27,61,17,50,13,4,531,6,15,3,0,4,0,3,0,0,24,19,72,11,16,3,0,0,3,3,128,9,14,3,6,0,0,0,0,0,30,269,816,188,107,176,78,138,82,26,1879,3,0,3,3,0,0,0,0,0,15,89,95,142,38,35,19,76,30,5,525,117,141,204,88,72,58,102,71,15,860,357,162,2330,171,176,132,565,339,65,4302,12,8,27,15,4,17,34,47,3,168,29,24,44,21,21,20,54,28,4,251,10,20,20,4,9,5,10,8,0,95,15,17,39,18,16,13,59,40,17,230,1043,1662,3052,512,588,360,1098,665,147,9126,5,12,0,0,3,0,0,0,0,19,3,21,0,3,3,0,0,0,0,31,39,227,19,53,84,27,9,12,3,466,4,13,0,0,3,3,0,0,0,24
POA6121,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,30,4,3,4,0,0,3,0,76,0,0,0,0,0,0,0,0,0,0,3,8,7,3,3,0,0,3,0,25,10,6,4,10,4,0,0,0,3,36,29,7,179,13,10,9,37,21,4,309,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,3,0,0,12,77,63,202,30,28,18,45,31,7,492,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3
POA6122,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,16,32,3,3,3,0,11,5,0,80,0,3,0,0,0,0,0,0,0,3,0,20,3,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,12,56,138,28,23,26,16,33,17,3,344,0,0,5,3,0,0,0,0,0,6,21,26,25,16,7,0,17,7,3,129,39,48,48,23,19,17,36,13,0,244,151,49,1075,63,61,41,232,136,31,1841,4,4,5,4,3,4,12,13,0,43,5,3,18,9,4,5,19,11,0,74,0,5,6,3,0,0,9,9,0,32,3,8,12,3,6,8,19,6,4,68,307,351,1224,153,136,99,389,218,42,2917,0,5,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,33,0,11,12,9,0,3,3,73,3,0,0,0,0,0,0,0,0,5
POA6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,3,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,8,0,4,0,3,0,3,3,0,21,15,6,67,0,6,6,32,22,0,150,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,30,17,80,6,8,6,39,30,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6124,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6,3,0,0,0,3,0,0,15,13,3,57,5,3,4,16,14,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,27,24,70,10,9,4,20,19,3,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,13,26,3,4,7,4,0,0,0,56,0,0,0,0,0,0,0,0,0,0,7,3,7,7,0,3,3,3,0,38,10,0,11,4,0,3,0,3,0,34,45,6,159,5,5,3,56,17,10,311,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,5,5,0,6,0,0,0,6,6,4,28,99,52,190,21,14,14,66,32,13,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,13,3,14,5,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6147,0,0,0,0,0,0,0,0,0,3,7,34,3,0,0,0,0,0,0,47,21,79,18,13,18,8,5,16,3,176,0,3,0,0,0,0,0,0,0,5,9,22,3,0,3,0,0,0,0,39,3,3,0,0,3,0,0,0,0,11,83,273,97,35,55,39,37,62,7,694,0,0,0,3,0,0,0,0,0,3,13,30,42,15,8,11,17,17,0,158,27,23,62,22,25,14,25,15,5,224,57,24,455,43,45,32,116,103,15,899,5,0,4,3,5,3,3,17,0,39,7,3,13,5,8,3,14,9,0,54,3,3,5,3,3,0,3,3,0,22,4,5,15,8,7,6,21,19,10,87,240,498,718,154,180,115,253,249,40,2448,0,8,0,0,0,0,0,0,0,9,3,28,3,5,0,0,0,0,0,38,9,73,11,8,27,6,0,9,0,142,0,8,0,0,0,0,0,0,0,9
POA6148,4,5,0,0,0,0,0,0,0,14,15,109,3,0,0,0,0,0,0,134,71,167,18,7,17,12,8,9,0,321,0,10,0,0,3,0,0,0,0,15,17,44,6,0,11,3,3,0,0,81,6,3,0,0,0,0,0,0,0,16,220,530,73,45,79,47,48,36,17,1104,0,0,0,0,0,0,0,0,0,4,55,47,42,9,18,16,8,13,0,213,43,31,42,22,9,18,10,8,5,187,94,35,421,41,37,36,78,76,13,822,3,0,8,0,6,0,3,9,0,26,4,6,14,5,6,3,13,6,0,54,8,15,5,3,0,3,0,0,0,36,9,11,5,5,3,0,10,6,4,54,545,1011,641,141,194,140,186,164,48,3074,0,5,0,0,0,0,0,0,0,9,8,52,0,0,4,0,0,0,0,67,23,149,3,24,43,5,0,8,0,260,0,11,0,0,0,0,0,0,0,11
POA6149,0,5,0,0,0,0,0,0,0,8,18,114,0,0,4,0,0,0,0,136,79,170,8,0,21,3,3,13,3,302,3,7,0,0,3,0,0,0,0,20,32,76,3,0,8,3,6,0,0,128,7,15,0,0,0,0,0,0,0,28,263,656,74,52,88,36,32,40,11,1254,3,0,0,0,0,0,0,0,0,3,59,68,34,13,22,11,8,12,3,232,47,52,46,18,22,14,10,15,6,234,129,58,449,49,42,49,62,85,15,934,0,4,4,3,0,4,3,4,0,29,5,11,9,3,5,6,9,4,0,53,9,20,6,0,3,4,0,3,0,44,8,9,13,3,5,3,9,5,4,52,665,1276,643,151,224,128,144,194,41,3465,3,3,0,0,0,0,0,0,0,11,13,44,0,0,0,0,0,0,0,57,36,142,3,10,28,10,0,3,3,232,3,18,0,0,3,0,0,0,0,24
POA6150,0,4,0,0,0,0,0,0,0,3,6,91,0,0,0,0,3,0,3,102,56,113,3,10,20,6,4,11,3,230,3,9,0,0,3,0,0,0,0,15,13,45,0,3,9,3,0,0,0,76,4,0,0,0,0,0,0,0,0,13,205,506,51,29,65,43,36,43,15,994,0,0,0,0,0,0,0,0,0,4,50,50,30,5,10,6,7,15,3,171,17,25,21,5,7,17,8,15,3,117,68,30,225,19,27,25,21,36,3,456,5,0,3,6,3,3,0,3,0,27,8,8,13,4,3,5,4,0,0,42,12,9,4,0,0,0,3,3,0,37,10,6,3,3,0,8,3,0,4,36,461,890,351,94,150,119,92,131,30,2317,3,5,0,0,0,0,0,0,0,9,3,32,0,0,3,0,0,0,0,44,28,101,3,16,22,12,0,3,3,182,3,9,0,0,0,0,0,0,0,11
POA6151,0,3,3,0,0,0,0,0,0,10,13,119,0,0,3,0,0,0,6,145,136,236,9,10,30,9,3,4,6,443,11,9,0,0,0,0,0,0,0,23,27,74,3,3,9,6,3,3,0,129,6,6,0,0,3,0,0,0,0,18,324,831,83,46,98,55,23,42,12,1515,3,0,0,0,0,0,0,0,0,5,63,47,31,7,9,12,6,7,0,186,62,47,50,21,32,7,13,8,5,243,96,49,242,42,34,24,33,46,13,578,0,0,3,4,0,5,0,7,0,19,13,13,6,7,10,10,5,0,0,68,7,11,5,3,7,0,0,7,0,42,16,19,11,4,4,3,3,10,10,74,777,1470,456,158,225,135,85,127,51,3492,0,10,0,0,3,0,0,0,0,10,16,84,3,0,5,3,0,0,0,105,62,222,15,19,38,12,0,3,3,369,0,13,0,0,4,0,0,0,6,27
POA6152,3,13,0,5,0,0,0,0,0,14,29,143,3,0,0,0,0,3,0,175,143,290,23,20,40,21,10,11,0,555,5,12,0,0,0,3,0,0,0,27,34,90,7,3,8,3,0,3,0,156,3,17,0,0,3,0,0,0,0,22,372,1055,126,93,146,84,42,87,19,2033,0,0,0,0,0,0,0,0,0,0,55,89,42,8,21,16,8,17,3,262,65,68,72,29,20,26,26,15,4,327,131,45,492,49,54,54,50,82,24,989,3,0,6,3,0,4,7,3,0,36,15,12,15,13,9,9,13,8,0,83,8,22,5,0,3,3,0,4,3,54,15,10,14,8,3,6,10,3,4,76,875,1869,815,239,315,224,162,234,69,4806,0,6,0,0,3,0,0,0,0,11,6,108,6,0,3,0,0,4,0,124,85,288,10,18,55,8,0,9,3,476,3,18,0,0,0,0,0,0,0,28
POA6153,3,10,0,0,0,0,0,0,0,13,23,115,7,0,3,5,0,0,0,147,162,235,15,3,23,15,4,3,8,465,4,12,3,0,0,0,0,0,0,20,27,60,0,5,7,0,0,3,3,105,16,11,0,0,0,0,0,0,0,31,408,892,90,43,102,73,27,30,30,1693,0,3,0,0,0,0,0,0,0,3,76,85,43,15,20,21,8,8,3,278,56,45,51,20,14,30,11,13,8,245,155,46,288,27,28,45,41,44,9,685,0,0,4,0,3,0,0,4,0,16,13,12,13,5,3,8,0,6,0,59,18,19,9,3,3,3,0,6,0,60,13,13,7,3,3,4,0,3,10,63,963,1567,520,130,226,201,97,129,71,3897,3,13,0,0,6,0,0,0,0,20,3,84,0,0,8,0,0,0,0,99,70,220,4,10,39,12,0,5,4,355,8,24,0,0,3,0,0,0,0,32
POA6154,0,3,0,0,0,0,0,0,0,5,8,34,3,0,0,0,0,0,0,43,55,84,10,3,8,3,4,0,0,174,0,3,0,0,0,0,0,0,0,4,12,40,0,0,6,0,0,0,0,60,4,3,0,0,0,0,0,0,0,10,179,331,44,28,49,31,11,21,9,704,0,0,0,0,0,0,0,0,0,0,30,27,30,5,18,5,3,10,0,127,22,38,30,16,7,10,12,4,0,143,57,20,196,18,17,19,24,30,9,403,3,0,5,3,0,0,0,3,0,16,4,4,3,11,3,3,3,5,0,29,7,10,4,0,0,0,0,7,0,24,14,9,8,5,3,3,3,3,8,44,391,606,330,97,120,84,62,79,24,1794,0,3,0,0,0,0,0,0,0,7,4,30,0,0,0,0,0,0,0,36,22,80,3,6,15,3,0,0,3,129,3,4,0,0,0,0,0,0,0,13
POA6155,3,9,0,0,4,0,0,0,0,16,21,217,3,3,0,0,0,3,0,253,174,480,59,25,69,38,47,32,7,929,8,11,0,3,3,3,0,0,0,27,33,104,9,4,12,8,7,0,4,183,8,19,0,7,3,0,0,0,3,40,486,1443,251,119,248,118,141,140,38,2991,0,0,3,0,0,0,3,0,0,5,119,138,137,61,50,32,46,24,9,623,122,119,165,58,52,57,63,50,12,695,339,134,1419,115,142,118,273,192,46,2772,11,3,18,10,5,17,17,21,0,112,23,14,29,18,19,12,24,20,0,154,18,36,37,15,9,8,12,11,4,149,19,37,37,17,13,9,18,18,22,196,1378,2771,2171,466,634,426,651,521,144,9159,3,21,0,0,0,0,0,0,0,22,4,108,3,0,3,0,0,0,0,119,81,347,22,67,128,29,0,23,3,699,7,25,0,0,3,3,0,0,0,36
POA6156,3,6,0,0,0,0,0,0,0,10,4,39,0,0,0,0,0,0,0,43,82,111,4,8,7,3,3,5,0,228,3,8,0,0,0,0,0,0,0,14,25,47,0,3,3,6,0,3,0,86,9,8,0,3,0,0,0,0,0,22,261,474,49,44,60,35,16,31,16,983,0,3,0,0,0,0,0,0,0,3,56,57,22,17,16,7,3,11,8,193,51,56,53,23,17,21,9,16,0,248,160,50,462,36,37,43,65,77,14,955,0,4,4,3,3,3,5,3,0,31,14,12,4,4,5,8,10,5,0,69,7,3,4,0,4,3,0,0,0,29,3,9,16,0,5,0,3,4,9,48,686,894,621,150,163,135,119,159,52,2973,3,8,0,0,0,0,0,0,0,12,0,47,0,0,0,0,0,0,0,48,36,115,5,14,31,3,0,3,0,207,0,6,0,0,0,0,0,0,0,11
POA6157,4,3,0,0,0,0,0,0,0,6,6,48,0,0,3,0,0,0,0,61,60,98,10,3,10,5,0,0,4,198,0,3,0,0,0,0,0,0,0,4,24,46,0,0,3,3,0,0,0,83,5,3,0,0,0,0,0,0,0,14,186,421,36,47,41,25,17,21,4,805,0,0,0,0,0,0,0,0,0,0,43,40,42,5,13,16,7,3,3,177,44,38,41,26,9,19,7,9,4,204,119,46,391,43,27,35,35,53,14,767,0,3,3,7,0,0,3,4,0,23,6,12,10,4,4,7,0,4,0,50,5,3,5,0,3,0,3,0,0,24,12,4,6,3,3,3,3,3,4,41,509,785,555,134,128,118,87,104,36,2451,0,9,0,0,0,0,0,0,0,8,3,48,0,0,0,0,0,0,0,52,19,115,5,8,18,3,0,3,3,165,6,8,0,0,3,0,0,0,0,14
POA6158,3,4,0,0,0,0,0,0,0,8,15,49,0,0,0,0,0,0,0,66,50,73,0,4,7,0,0,0,0,134,0,5,0,0,0,0,0,0,0,7,14,29,0,3,5,3,0,0,0,56,6,8,0,0,0,0,0,0,0,12,152,325,27,23,20,24,7,3,6,582,0,0,0,0,0,0,0,0,0,0,29,28,14,6,8,7,0,4,0,100,29,26,24,0,5,10,0,3,0,99,48,17,148,18,11,17,23,20,6,302,3,3,3,0,0,0,0,3,0,13,3,6,4,0,0,4,0,3,0,24,10,3,3,0,3,0,0,0,0,15,4,6,7,0,0,3,0,3,0,30,362,582,239,62,55,65,36,42,19,1451,3,7,0,0,0,0,0,0,0,12,5,36,0,0,0,0,0,0,0,44,20,99,0,3,15,3,0,0,0,143,0,4,0,0,0,0,0,0,0,10
POA6159,0,4,0,0,0,0,0,0,0,4,3,25,0,0,0,0,0,0,0,23,26,62,5,3,3,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,4,63,164,9,10,6,14,6,7,5,293,0,0,0,0,0,0,0,0,0,0,20,18,7,0,0,0,0,3,0,54,11,16,4,3,3,4,3,0,0,47,26,11,38,6,6,7,8,8,0,101,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,11,162,313,71,29,26,27,13,19,17,673,0,0,0,0,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,26,12,58,0,0,4,0,0,0,3,82,0,3,0,0,3,0,0,0,0,9
POA6160,0,0,0,0,0,0,0,0,0,7,14,66,0,0,4,0,0,0,0,82,38,98,0,0,8,3,3,0,3,161,3,0,0,0,0,0,0,0,0,8,11,32,0,3,0,3,0,0,0,57,0,3,0,0,4,0,0,0,0,11,96,344,31,34,28,17,13,14,7,590,0,0,0,0,0,0,0,0,0,0,24,31,20,16,3,8,8,4,0,109,16,18,21,12,7,7,5,14,0,101,48,25,153,20,18,10,32,40,7,359,0,0,0,0,3,0,0,0,0,3,7,7,3,8,0,0,0,0,0,31,3,4,3,0,0,0,0,0,0,20,5,5,5,7,3,0,3,0,9,30,264,644,247,96,79,51,71,75,24,1565,0,3,0,0,0,0,0,0,0,3,11,73,0,0,0,0,0,0,0,82,26,138,4,6,20,7,0,0,0,202,3,0,0,0,0,0,0,0,0,7
POA6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,15,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,15,3,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6162,0,4,0,0,0,0,0,0,0,4,13,68,0,0,3,0,0,0,0,88,48,105,6,5,5,5,0,0,0,185,0,6,0,0,0,0,0,0,0,10,14,33,0,0,4,3,0,0,0,51,4,3,0,3,0,0,0,0,0,11,134,355,53,20,39,16,8,21,13,665,0,0,0,0,0,0,0,0,0,3,27,55,18,15,5,8,6,7,3,133,36,26,25,15,11,3,10,9,0,136,76,36,286,31,17,23,43,45,14,559,0,6,3,0,3,4,0,3,0,20,9,6,12,12,0,8,7,6,0,59,4,10,5,0,0,0,0,5,0,14,7,15,8,6,0,3,0,6,3,45,374,723,412,102,93,64,76,105,36,1982,0,4,0,3,0,0,0,0,0,9,9,61,0,0,0,0,0,0,0,70,37,157,3,15,17,0,0,0,0,231,3,10,0,0,0,0,0,0,0,18
POA6163,3,3,0,3,0,3,0,0,0,13,13,157,3,6,3,0,3,0,0,182,105,207,16,15,41,14,10,23,5,435,0,18,0,3,0,0,0,0,0,17,24,117,13,11,11,0,3,3,3,187,11,15,5,3,6,0,0,0,0,49,366,1030,217,124,113,99,78,102,21,2151,0,0,0,3,0,0,0,0,0,8,100,152,121,38,41,25,24,32,10,552,120,101,167,68,37,35,42,52,17,642,351,166,1957,149,148,110,300,323,64,3566,6,11,32,10,10,17,8,26,0,112,32,28,41,25,11,8,27,28,0,209,21,24,38,3,8,9,12,26,3,129,14,30,63,17,13,22,30,33,45,258,1178,2062,2674,472,445,340,531,639,159,8506,0,19,0,0,0,0,0,0,0,29,15,131,0,3,7,0,0,0,0,160,66,315,12,26,50,17,3,4,5,504,3,32,0,0,0,0,0,0,0,42
